,song_number,song_name,song_root_note,song_mode
1523,1523,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--4.midi,e-,Ionian
1524,1524,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--5.midi,c#,Aeolian
1525,1525,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--6.midi,g,Harmonic_minor
1526,1526,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--3.midi,b,Lydian
1527,1527,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--4.midi,c#,Aeolian
1528,1528,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--1.midi,c#,Aeolian
1529,1529,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--3.midi,E,Ionian
1530,1530,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--4.midi,g,Aeolian
1531,1531,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--5.midi,B,Ionian
1532,1532,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi,E,Ionian
1533,1533,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--2.midi,B-,Ionian
1534,1534,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--3.midi,c,Aeolian
1535,1535,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--1.midi,a,Aeolian
1536,1536,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi,d,Aeolian
1537,1537,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--3.midi,b-,Aeolian
1538,1538,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--1.midi,f,Ionian
1539,1539,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--2.midi,F#,Dorian
1540,1540,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--3.midi,b,Aeolian
1541,1541,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--4.midi,e-,Harmonic_minor
1542,1542,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--1.midi,C,Ionian
1543,1543,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--2.midi,B,Harmonic_minor
1544,1544,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--3.midi,c,Aeolian
1545,1545,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--4.midi,e-,Harmonic_minor
1546,1546,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--1.midi,a,Aeolian
1547,1547,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--2.midi,d,Aeolian
1548,1548,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--3.midi,G,Ionian
1549,1549,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--4.midi,b-,Harmonic_minor
1550,1550,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--5.midi,d,Dorian
1551,1551,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--6.midi,d,Aeolian
1552,1552,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--1.midi,c#,Dorian
1553,1553,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--2.midi,A-,Ionian
1554,1554,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--3.midi,F#,Ionian
1555,1555,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--5.midi,B,Harmonic_minor
1556,1556,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--1.midi,c,Aeolian
1557,1557,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--2.midi,F#,Dorian
1558,1558,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--5.midi,c,Aeolian
1559,1559,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert1-3_MID--AUDIO_02_R2_2018_wav.midi,C,Ionian
1560,1560,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert1-3_MID--AUDIO_05_R2_2018_wav.midi,A-,Ionian
1561,1561,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert1-3_MID--AUDIO_07_R2_2018_wav.midi,A,Ionian
1562,1562,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert10-12_MID--AUDIO_17_R2_2018_wav.midi,G,Ionian
1563,1563,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert10-12_MID--AUDIO_18_R2_2018_wav.midi,G,Ionian
1564,1564,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert10-12_MID--AUDIO_20_R2_2018_wav.midi,D,Ionian
1565,1565,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert4-6_MID--AUDIO_08_R2_2018_wav.midi,A-,Ionian
1566,1566,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert4-6_MID--AUDIO_09_R2_2018_wav.midi,B-,Harmonic_minor
1567,1567,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert4-6_MID--AUDIO_10_R2_2018_wav.midi,B-,Harmonic_minor
1568,1568,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert7-9_MID--AUDIO_11_R2_2018_wav.midi,A-,Ionian
1569,1569,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert7-9_MID--AUDIO_15_R2_2018_wav.midi,G,Ionian
1570,1570,after mid-term\dataset\dataset\2018\MIDI-Unprocessed_Schubert7-9_MID--AUDIO_16_R2_2018_wav.midi,A-,Ionian
1571,1571,after mid-term\dataset\dataset\albeniz\alb_esp1.mid,d,Harmonic_minor
1572,1572,after mid-term\dataset\dataset\albeniz\alb_esp2.mid,D,Ionian
1573,1573,after mid-term\dataset\dataset\albeniz\alb_esp3.mid,e,Harmonic_minor
1574,1574,after mid-term\dataset\dataset\albeniz\alb_esp4.mid,g,Aeolian
1575,1575,after mid-term\dataset\dataset\albeniz\alb_esp5.mid,E-,Ionian
1576,1576,after mid-term\dataset\dataset\albeniz\alb_esp6.mid,E,Ionian
1577,1577,after mid-term\dataset\dataset\albeniz\alb_se1.mid,F,Harmonic_minor
1578,1578,after mid-term\dataset\dataset\albeniz\alb_se2.mid,g,Aeolian
1579,1579,after mid-term\dataset\dataset\albeniz\alb_se3.mid,G,Mixolydian
1580,1580,after mid-term\dataset\dataset\albeniz\alb_se4.mid,C#,Harmonic_minor
1581,1581,after mid-term\dataset\dataset\albeniz\alb_se5.mid,g,Harmonic_minor
1582,1582,after mid-term\dataset\dataset\albeniz\alb_se6.mid,d,Aeolian
1583,1583,after mid-term\dataset\dataset\albeniz\alb_se7.mid,F#,Ionian
1584,1584,after mid-term\dataset\dataset\albeniz\alb_se8.mid,E-,Ionian
1585,1585,after mid-term\dataset\dataset\bach\bach_846.mid,C,Ionian
1586,1586,after mid-term\dataset\dataset\bach\bach_847.mid,c,Harmonic_minor
1587,1587,after mid-term\dataset\dataset\bach\bach_850.mid,D,Ionian
1588,1588,after mid-term\dataset\dataset\balakir\islamei.mid,F#,Harmonic_minor
1589,1589,after mid-term\dataset\dataset\beeth\appass_1.mid,f,Harmonic_minor
1590,1590,after mid-term\dataset\dataset\beeth\appass_2.mid,C#,Ionian
1591,1591,after mid-term\dataset\dataset\beeth\appass_3.mid,f,Aeolian
1592,1592,after mid-term\dataset\dataset\beeth\beethoven_hammerklavier_1.mid,B-,Ionian
1593,1593,after mid-term\dataset\dataset\beeth\beethoven_hammerklavier_2.mid,B-,Phrygian
1594,1594,after mid-term\dataset\dataset\beeth\beethoven_hammerklavier_3.mid,f#,Harmonic_minor
1595,1595,after mid-term\dataset\dataset\beeth\beethoven_hammerklavier_4.mid,B-,Ionian
1596,1596,after mid-term\dataset\dataset\beeth\beethoven_les_adieux_1.mid,E-,Ionian
1597,1597,after mid-term\dataset\dataset\beeth\beethoven_les_adieux_2.mid,c,Mixolydian
1598,1598,after mid-term\dataset\dataset\beeth\beethoven_les_adieux_3.mid,E-,Ionian
1599,1599,after mid-term\dataset\dataset\beeth\beethoven_opus10_1.mid,c,Aeolian
1600,1600,after mid-term\dataset\dataset\beeth\beethoven_opus10_2.mid,A-,Ionian
1601,1601,after mid-term\dataset\dataset\beeth\beethoven_opus10_3.mid,c,Aeolian
1602,1602,after mid-term\dataset\dataset\beeth\beethoven_opus22_1.mid,B-,Lydian
1603,1603,after mid-term\dataset\dataset\beeth\beethoven_opus22_2.mid,E-,Ionian
1604,1604,after mid-term\dataset\dataset\beeth\beethoven_opus22_3.mid,B-,Ionian
1605,1605,after mid-term\dataset\dataset\beeth\beethoven_opus22_4.mid,B-,Ionian
1606,1606,after mid-term\dataset\dataset\beeth\beethoven_opus90_1.mid,e,Aeolian
1607,1607,after mid-term\dataset\dataset\beeth\beethoven_opus90_2.mid,E,Ionian
1608,1608,after mid-term\dataset\dataset\beeth\elise.mid,a,Dorian
1609,1609,after mid-term\dataset\dataset\beeth\mond_1.mid,c#,Aeolian
1610,1610,after mid-term\dataset\dataset\beeth\mond_2.mid,C#,Ionian
1611,1611,after mid-term\dataset\dataset\beeth\mond_3.mid,c#,Aeolian
1612,1612,after mid-term\dataset\dataset\beeth\pathetique_1.mid,c,Aeolian
1613,1613,after mid-term\dataset\dataset\beeth\pathetique_2.mid,A-,Harmonic_minor
1614,1614,after mid-term\dataset\dataset\beeth\pathetique_3.mid,c,Aeolian
1615,1615,after mid-term\dataset\dataset\beeth\waldstein_1.mid,a,Aeolian
1616,1616,after mid-term\dataset\dataset\beeth\waldstein_2.mid,C,Ionian
1617,1617,after mid-term\dataset\dataset\beeth\waldstein_3.mid,C,Ionian
1618,1618,after mid-term\dataset\dataset\borodin\bor_ps1.mid,c#,Aeolian
1619,1619,after mid-term\dataset\dataset\borodin\bor_ps2.mid,F,Ionian
1620,1620,after mid-term\dataset\dataset\borodin\bor_ps3.mid,C,Ionian
1621,1621,after mid-term\dataset\dataset\borodin\bor_ps4.mid,C#,Ionian
1622,1622,after mid-term\dataset\dataset\borodin\bor_ps5.mid,C#,Ionian
1623,1623,after mid-term\dataset\dataset\borodin\bor_ps6.mid,C#,Ionian
1624,1624,after mid-term\dataset\dataset\borodin\bor_ps7.mid,F#,Lydian
1625,1625,after mid-term\dataset\dataset\brahms\brahms_opus117_1.mid,E-,Ionian
1626,1626,after mid-term\dataset\dataset\brahms\brahms_opus117_2.mid,b-,Aeolian
1627,1627,after mid-term\dataset\dataset\brahms\brahms_opus1_1.mid,C,Ionian
1628,1628,after mid-term\dataset\dataset\brahms\brahms_opus1_2.mid,c,Dorian
1629,1629,after mid-term\dataset\dataset\brahms\brahms_opus1_3.mid,NANN,NANN
1630,1630,after mid-term\dataset\dataset\brahms\brahms_opus1_4.mid,a,Aeolian
1631,1631,after mid-term\dataset\dataset\brahms\br_im2.mid,a,Aeolian
1632,1632,after mid-term\dataset\dataset\brahms\br_im5.mid,e,Harmonic_minor
1633,1633,after mid-term\dataset\dataset\brahms\BR_IM6.MID,E,Ionian
1634,1634,after mid-term\dataset\dataset\brahms\br_rhap.mid,E-,Ionian
1635,1635,after mid-term\dataset\dataset\burgm\burg_agitato.mid,e,Aeolian
1636,1636,after mid-term\dataset\dataset\burgm\burg_erwachen.mid,F,Ionian
1637,1637,after mid-term\dataset\dataset\burgm\burg_geschwindigkeit.mid,C,Ionian
1638,1638,after mid-term\dataset\dataset\burgm\burg_gewitter.mid,d,Harmonic_minor
1639,1639,after mid-term\dataset\dataset\burgm\burg_perlen.mid,C,Ionian
1640,1640,after mid-term\dataset\dataset\burgm\burg_quelle.mid,G,Ionian
1641,1641,after mid-term\dataset\dataset\burgm\burg_spinnerlied.mid,D,Ionian
1642,1642,after mid-term\dataset\dataset\burgm\burg_sylphen.mid,g,Dorian
1643,1643,after mid-term\dataset\dataset\burgm\burg_trennung.mid,E-,Ionian
1644,1644,after mid-term\dataset\dataset\chopin\chpn-p1.mid,C,Ionian
1645,1645,after mid-term\dataset\dataset\chopin\chpn-p10.mid,c#,Aeolian
1646,1646,after mid-term\dataset\dataset\chopin\chpn-p11.mid,B,Ionian
1647,1647,after mid-term\dataset\dataset\chopin\chpn-p12.mid,g#,Aeolian
1648,1648,after mid-term\dataset\dataset\chopin\chpn-p13.mid,F#,Ionian
1649,1649,after mid-term\dataset\dataset\chopin\chpn-p14.mid,e-,Harmonic_minor
1650,1650,after mid-term\dataset\dataset\chopin\chpn-p15.mid,C#,Harmonic_minor
1651,1651,after mid-term\dataset\dataset\chopin\chpn-p16.mid,b-,Harmonic_minor
1652,1652,after mid-term\dataset\dataset\chopin\chpn-p17.mid,A-,Melodic_minor_ascend
1653,1653,after mid-term\dataset\dataset\chopin\chpn-p18.mid,f,Aeolian
1654,1654,after mid-term\dataset\dataset\chopin\chpn-p19.mid,E-,Ionian
1655,1655,after mid-term\dataset\dataset\chopin\chpn-p2.mid,a,Dorian
1656,1656,after mid-term\dataset\dataset\chopin\chpn-p20.mid,c,Harmonic_minor
1657,1657,after mid-term\dataset\dataset\chopin\chpn-p21.mid,e-,Harmonic_minor
1658,1658,after mid-term\dataset\dataset\chopin\chpn-p22.mid,g,Dorian
1659,1659,after mid-term\dataset\dataset\chopin\chpn-p23.mid,F,Ionian
1660,1660,after mid-term\dataset\dataset\chopin\chpn-p24.mid,d,Dorian
1661,1661,after mid-term\dataset\dataset\chopin\chpn-p3.mid,G,Ionian
1662,1662,after mid-term\dataset\dataset\chopin\chpn-p4.mid,e,Aeolian
1663,1663,after mid-term\dataset\dataset\chopin\chpn-p5.mid,D,Ionian
1664,1664,after mid-term\dataset\dataset\chopin\chpn-p6.mid,b,Harmonic_minor
1665,1665,after mid-term\dataset\dataset\chopin\chpn-p7.mid,A,Ionian
1666,1666,after mid-term\dataset\dataset\chopin\chpn-p8.mid,f#,Harmonic_minor
1667,1667,after mid-term\dataset\dataset\chopin\chpn-p9.mid,e,Melodic_minor_ascend
1668,1668,after mid-term\dataset\dataset\chopin\chpn_op10_e01.mid,C,Ionian
1669,1669,after mid-term\dataset\dataset\chopin\chpn_op10_e05.mid,F#,Ionian
1670,1670,after mid-term\dataset\dataset\chopin\chpn_op10_e12.mid,c,Harmonic_minor
1671,1671,after mid-term\dataset\dataset\chopin\chpn_op23.mid,g,Phrygian
1672,1672,after mid-term\dataset\dataset\chopin\chpn_op25_e1.mid,A-,Ionian
1673,1673,after mid-term\dataset\dataset\chopin\chpn_op25_e11.mid,a,Aeolian
1674,1674,after mid-term\dataset\dataset\chopin\chpn_op25_e12.mid,c,Dorian
1675,1675,after mid-term\dataset\dataset\chopin\chpn_op25_e2.mid,f,Aeolian
1676,1676,after mid-term\dataset\dataset\chopin\chpn_op25_e3.mid,F,Locrian
1677,1677,after mid-term\dataset\dataset\chopin\chpn_op25_e4.mid,a,Harmonic_minor
1678,1678,after mid-term\dataset\dataset\chopin\chpn_op27_1.mid,c#,Harmonic_minor
1679,1679,after mid-term\dataset\dataset\chopin\chpn_op27_2.mid,C#,Ionian
1680,1680,after mid-term\dataset\dataset\chopin\chpn_op33_2.mid,NANN,NANN
1681,1681,after mid-term\dataset\dataset\chopin\chpn_op33_4.mid,B,Harmonic_minor
1682,1682,after mid-term\dataset\dataset\chopin\chpn_op35_1.mid,b-,Aeolian
1683,1683,after mid-term\dataset\dataset\chopin\chpn_op35_2.mid,NANN,NANN
1684,1684,after mid-term\dataset\dataset\chopin\chpn_op35_3.mid,b-,Aeolian
1685,1685,after mid-term\dataset\dataset\chopin\chpn_op35_4.mid,b-,Harmonic_minor
1686,1686,after mid-term\dataset\dataset\chopin\chpn_op53.mid,A-,Ionian
1687,1687,after mid-term\dataset\dataset\chopin\chpn_op66.mid,C#,Harmonic_minor
1688,1688,after mid-term\dataset\dataset\chopin\chpn_op7_1.mid,B-,Ionian
1689,1689,after mid-term\dataset\dataset\chopin\chpn_op7_2.mid,a,Ionian
1690,1690,after mid-term\dataset\dataset\chopin\chp_op18.mid,A-,Ionian
1691,1691,after mid-term\dataset\dataset\chopin\chp_op31.mid,C#,Ionian
1692,1692,after mid-term\dataset\dataset\debussy\debussy_cc_1.mid,C,Ionian
1693,1693,after mid-term\dataset\dataset\debussy\debussy_cc_2.mid,c,Dorian
1694,1694,after mid-term\dataset\dataset\debussy\debussy_cc_3.mid,c#,Dorian
1695,1695,after mid-term\dataset\dataset\debussy\debussy_cc_4.mid,g,Dorian
1696,1696,after mid-term\dataset\dataset\debussy\debussy_cc_6.mid,b-,Dorian
1697,1697,after mid-term\dataset\dataset\debussy\DEB_CLAI.MID,C#,Ionian
1698,1698,after mid-term\dataset\dataset\debussy\deb_menu.mid,d,Mixolydian
1699,1699,after mid-term\dataset\dataset\debussy\DEB_PASS.MID,f#,Aeolian
1700,1700,after mid-term\dataset\dataset\debussy\deb_prel.mid,F,Ionian
1701,1701,after mid-term\dataset\dataset\granados\gra_esp_2.mid,c,Aeolian
1702,1702,after mid-term\dataset\dataset\granados\gra_esp_3.mid,D,Ionian
1703,1703,after mid-term\dataset\dataset\granados\gra_esp_4.mid,G,Dorian
1704,1704,after mid-term\dataset\dataset\grieg\grieg_album.mid,F,Ionian
1705,1705,after mid-term\dataset\dataset\grieg\grieg_berceuse.mid,G,Ionian
1706,1706,after mid-term\dataset\dataset\grieg\grieg_brooklet.mid,b,Harmonic_minor
1707,1707,after mid-term\dataset\dataset\grieg\grieg_butterfly.mid,f#,Aeolian
1708,1708,after mid-term\dataset\dataset\grieg\grieg_elfentanz.mid,e,Dorian
1709,1709,after mid-term\dataset\dataset\grieg\grieg_halling.mid,g,Harmonic_minor
1710,1710,after mid-term\dataset\dataset\grieg\grieg_kobold.mid,e-,Bhairav
1711,1711,after mid-term\dataset\dataset\grieg\grieg_march.mid,C,Ionian
1712,1712,after mid-term\dataset\dataset\grieg\grieg_once_upon_a_time.mid,e,Phrygian
1713,1713,after mid-term\dataset\dataset\grieg\grieg_spring.mid,F#,Ionian
1714,1714,after mid-term\dataset\dataset\grieg\grieg_voeglein.mid,d,Aeolian
1715,1715,after mid-term\dataset\dataset\grieg\grieg_waechter.mid,E,Ionian
1716,1716,after mid-term\dataset\dataset\grieg\grieg_walzer.mid,a,Melodic_minor_ascend
1717,1717,after mid-term\dataset\dataset\grieg\grieg_wanderer.mid,b,Aeolian
1718,1718,after mid-term\dataset\dataset\grieg\grieg_wedding.mid,G,Bhairav
1719,1719,after mid-term\dataset\dataset\grieg\grieg_zwerge.mid,d,Aeolian
1720,1720,after mid-term\dataset\dataset\haydn\haydn_33_1.mid,D,Ionian
1721,1721,after mid-term\dataset\dataset\haydn\haydn_33_2.mid,F,Ionian
1722,1722,after mid-term\dataset\dataset\haydn\haydn_33_3.mid,d,Harmonic_minor
1723,1723,after mid-term\dataset\dataset\haydn\haydn_35_1.mid,C,Ionian
1724,1724,after mid-term\dataset\dataset\haydn\haydn_35_2.mid,F,Ionian
1725,1725,after mid-term\dataset\dataset\haydn\haydn_35_3.mid,C,Ionian
1726,1726,after mid-term\dataset\dataset\haydn\haydn_43_1.mid,A-,Ionian
1727,1727,after mid-term\dataset\dataset\haydn\haydn_43_2.mid,A-,Ionian
1728,1728,after mid-term\dataset\dataset\haydn\haydn_43_3.mid,A-,Ionian
1729,1729,after mid-term\dataset\dataset\haydn\haydn_7_1.mid,C,Ionian
1730,1730,after mid-term\dataset\dataset\haydn\haydn_7_2.mid,C,Harmonic_minor
1731,1731,after mid-term\dataset\dataset\haydn\haydn_7_3.mid,C,Ionian
1732,1732,after mid-term\dataset\dataset\haydn\haydn_8_1.mid,G,Ionian
1733,1733,after mid-term\dataset\dataset\haydn\haydn_8_2.mid,G,Ionian
1734,1734,after mid-term\dataset\dataset\haydn\haydn_8_3.mid,G,Ionian
1735,1735,after mid-term\dataset\dataset\haydn\haydn_8_4.mid,G,Ionian
1736,1736,after mid-term\dataset\dataset\haydn\haydn_9_1.mid,F,Ionian
1737,1737,after mid-term\dataset\dataset\haydn\haydn_9_2.mid,F,Ionian
1738,1738,after mid-term\dataset\dataset\haydn\haydn_9_3.mid,F,Ionian
1739,1739,after mid-term\dataset\dataset\haydn\hay_40_1.mid,G,Ionian
1740,1740,after mid-term\dataset\dataset\haydn\hay_40_2.mid,G,Ionian
1741,1741,after mid-term\dataset\dataset\liszt\liz_donjuan.mid,d,Melodic_minor_ascend
1742,1742,after mid-term\dataset\dataset\liszt\liz_et1.mid,g,Aeolian
1743,1743,after mid-term\dataset\dataset\liszt\liz_et2.mid,E-,Ionian
1744,1744,after mid-term\dataset\dataset\liszt\liz_et3.mid,g#,Aeolian
1745,1745,after mid-term\dataset\dataset\liszt\liz_et4.mid,E,Harmonic_minor
1746,1746,after mid-term\dataset\dataset\liszt\liz_et5.mid,E,Dorian
1747,1747,after mid-term\dataset\dataset\liszt\liz_et6.mid,a,Harmonic_minor
1748,1748,after mid-term\dataset\dataset\liszt\liz_et_trans4.mid,d,Harmonic_minor
1749,1749,after mid-term\dataset\dataset\liszt\liz_et_trans5.mid,B-,Ionian
1750,1750,after mid-term\dataset\dataset\liszt\liz_et_trans8.mid,c,Harmonic_minor
1751,1751,after mid-term\dataset\dataset\liszt\liz_liebestraum.mid,A-,Ionian
1752,1752,after mid-term\dataset\dataset\liszt\liz_rhap02.mid,F#,Ionian
1753,1753,after mid-term\dataset\dataset\liszt\liz_rhap09.mid,E-,Harmonic_minor
1754,1754,after mid-term\dataset\dataset\liszt\liz_rhap10.mid,E,Ionian
1755,1755,after mid-term\dataset\dataset\liszt\liz_rhap12.mid,c#,Dorian
1756,1756,after mid-term\dataset\dataset\liszt\liz_rhap15.mid,a,Ionian
1757,1757,after mid-term\dataset\dataset\mendelssohn\mendel_op19_1.mid,E,Ionian
1758,1758,after mid-term\dataset\dataset\mendelssohn\mendel_op19_2.mid,NANN,NANN
1759,1759,after mid-term\dataset\dataset\mendelssohn\mendel_op19_3.mid,A,Ionian
1760,1760,after mid-term\dataset\dataset\mendelssohn\mendel_op19_4.mid,A,Ionian
1761,1761,after mid-term\dataset\dataset\mendelssohn\mendel_op19_5.mid,f#,Aeolian
1762,1762,after mid-term\dataset\dataset\mendelssohn\mendel_op19_6.mid,g,Aeolian
1763,1763,after mid-term\dataset\dataset\mendelssohn\mendel_op30_1.mid,E-,Ionian
1764,1764,after mid-term\dataset\dataset\mendelssohn\mendel_op30_2.mid,b-,Harmonic_minor
1765,1765,after mid-term\dataset\dataset\mendelssohn\mendel_op30_3.mid,E,Ionian
1766,1766,after mid-term\dataset\dataset\mendelssohn\mendel_op30_4.mid,b,Aeolian
1767,1767,after mid-term\dataset\dataset\mendelssohn\mendel_op30_5.mid,b,Dorian
1768,1768,after mid-term\dataset\dataset\mendelssohn\mendel_op53_5.mid,a,Harmonic_minor
1769,1769,after mid-term\dataset\dataset\mendelssohn\mendel_op62_3.mid,e,Aeolian
1770,1770,after mid-term\dataset\dataset\mendelssohn\mendel_op62_4.mid,G,Ionian
1771,1771,after mid-term\dataset\dataset\mendelssohn\mendel_op62_5.mid,a,Harmonic_minor
1772,1772,after mid-term\dataset\dataset\mozart\mz_311_1.mid,D,Ionian
1773,1773,after mid-term\dataset\dataset\mozart\mz_311_2.mid,G,Ionian
1774,1774,after mid-term\dataset\dataset\mozart\mz_311_3.mid,D,Ionian
1775,1775,after mid-term\dataset\dataset\mozart\mz_330_1.mid,C,Ionian
1776,1776,after mid-term\dataset\dataset\mozart\mz_330_2.mid,F,Ionian
1777,1777,after mid-term\dataset\dataset\mozart\mz_330_3.mid,C,Ionian
1778,1778,after mid-term\dataset\dataset\mozart\mz_331_1.mid,A,Ionian
1779,1779,after mid-term\dataset\dataset\mozart\mz_331_2.mid,A,Ionian
1780,1780,after mid-term\dataset\dataset\mozart\mz_331_3.mid,A,Harmonic_minor
1781,1781,after mid-term\dataset\dataset\mozart\mz_332_1.mid,F,Ionian
1782,1782,after mid-term\dataset\dataset\mozart\mz_332_2.mid,B-,Ionian
1783,1783,after mid-term\dataset\dataset\mozart\mz_332_3.mid,F,Ionian
1784,1784,after mid-term\dataset\dataset\mozart\mz_333_1.mid,B-,Ionian
1785,1785,after mid-term\dataset\dataset\mozart\mz_333_2.mid,E-,Ionian
1786,1786,after mid-term\dataset\dataset\mozart\mz_333_3.mid,B-,Ionian
1787,1787,after mid-term\dataset\dataset\mozart\mz_545_1.mid,C,Ionian
1788,1788,after mid-term\dataset\dataset\mozart\mz_545_2.mid,G,Ionian
1789,1789,after mid-term\dataset\dataset\mozart\mz_545_3.mid,C,Ionian
1790,1790,after mid-term\dataset\dataset\mozart\mz_570_1.mid,B-,Ionian
1791,1791,after mid-term\dataset\dataset\mozart\mz_570_2.mid,E-,Ionian
1792,1792,after mid-term\dataset\dataset\mozart\mz_570_3.mid,B-,Ionian
1793,1793,after mid-term\dataset\dataset\muss\muss_1.mid,E-,Lydian
1794,1794,after mid-term\dataset\dataset\muss\muss_2.mid,g#,Aeolian
1795,1795,after mid-term\dataset\dataset\muss\muss_3.mid,B,Ionian
1796,1796,after mid-term\dataset\dataset\muss\muss_4.mid,g#,Phrygian
1797,1797,after mid-term\dataset\dataset\muss\muss_5.mid,F,Poorvi
1798,1798,after mid-term\dataset\dataset\muss\muss_6.mid,F#,Harmonic_minor
